record_id,source_file,source_start_index,source_end_index,source_label,values
internal_bleeding_027_internalbleeding16_05_normal_late_1128,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,1128,1163,normal_late,"59.3233 59.3584 59.4935 59.7548 59.1299 58.6367 58.7416 58.1192 58.3234 58.5209 59.0990 59.3213 58.8869 58.8940 58.4203 58.0467 57.5437 57.6913 57.2194 56.9997 56.9733 56.8442 57.1286 56.9260 56.6761 56.7630 57.1929 56.9076 56.3782 56.8621 56.9640 56.7948 56.8879 56.7565 56.8762 56.8330"
internal_bleeding_027_internalbleeding16_06_pre_anomaly_3971,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,3971,4006,pre_anomaly,"100.5476 101.0483 101.1771 101.5336 101.8407 102.0364 101.7767 101.4198 101.6158 100.6776 100.9440 99.9517 99.2955 98.7420 97.8857 97.5962 97.0948 95.3413 93.6877 92.4067 90.6984 89.2063 87.2755 85.5954 84.5952 82.7796 81.8502 80.8482 79.7090 79.5115 79.2974 77.7282 77.1229 75.6408 75.5863 75.0366"
internal_bleeding_027_internalbleeding16_07_pre_anomaly_4043,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4043,4078,pre_anomaly,"65.6740 65.3797 65.5611 65.9034 65.8995 65.3620 65.6465 65.4269 64.7358 64.4915 64.6089 64.4492 63.8027 63.6285 62.8974 63.0741 63.5978 64.2722 64.3421 64.3902 63.9252 63.7176 63.7879 63.5381 62.8405 62.7903 62.0837 60.9303 61.5820 61.4598 61.5444 61.9034 61.0349 60.9704 61.2726 61.6165"
internal_bleeding_027_internalbleeding16_08_pre_anomaly_4115,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4115,4150,pre_anomaly,"60.6808 61.4890 62.3904 63.7229 65.0472 67.0103 69.0942 70.0790 71.6122 72.8970 74.5724 76.1524 78.1685 79.6413 81.0909 82.1281 83.7964 85.0241 86.3500 86.6629 87.7671 87.8648 88.3433 89.2899 89.4498 89.7341 91.3523 91.2734 91.8995 92.6077 94.0920 94.4913 95.0764 95.6489 96.4420 97.1486"
internal_bleeding_027_internalbleeding16_09_pre_anomaly_4151,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4151,4186,pre_anomaly,"98.2621 99.8411 100.7520 101.1790 101.8259 102.3886 103.1781 103.6577 103.4277 103.9697 104.3303 105.0328 105.4841 105.3435 105.1987 104.7446 103.8359 103.4204 102.9037 101.7488 100.4654 99.8064 98.1817 96.7647 94.8695 93.2399 91.9268 89.6595 88.1426 86.9266 85.6992 84.6417 84.1574 83.0722 81.8394 81.0990"
internal_bleeding_027_internalbleeding16_10_pre_anomaly_4163,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4163,4198,pre_anomaly,"105.4841 105.3435 105.1987 104.7446 103.8359 103.4204 102.9037 101.7488 100.4654 99.8064 98.1817 96.7647 94.8695 93.2399 91.9268 89.6595 88.1426 86.9266 85.6992 84.6417 84.1574 83.0722 81.8394 81.0990 81.2931 84.5014 78.2154 85.7143 76.3869 78.3485 81.2277 80.1783 74.6494 81.1466 73.4294 84.3790"
internal_bleeding_027_internalbleeding16_11_pre_anomaly_4175,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4175,4210,pre_anomaly,"94.8695 93.2399 91.9268 89.6595 88.1426 86.9266 85.6992 84.6417 84.1574 83.0722 81.8394 81.0990 81.2931 84.5014 78.2154 85.7143 76.3869 78.3485 81.2277 80.1783 74.6494 81.1466 73.4294 84.3790 84.0834 75.4136 74.9007 74.3824 74.0845 73.9821 74.3047 73.7469 73.3834 72.7577 72.3300 71.9061"
internal_bleeding_027_internalbleeding16_12_anomaly_start_4187,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4187,4222,anomaly_start,"81.2931 84.5014 78.2154 85.7143 76.3869 78.3485 81.2277 80.1783 74.6494 81.1466 73.4294 84.3790 84.0834 75.4136 74.9007 74.3824 74.0845 73.9821 74.3047 73.7469 73.3834 72.7577 72.3300 71.9061 71.7659 70.5329 70.4477 69.7958 70.0900 70.4032 70.2162 70.1465 69.6726 68.8513 68.5871 67.8358"
internal_bleeding_027_internalbleeding16_13_recovery_4199,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4199,4234,recovery,"84.0834 75.4136 74.9007 74.3824 74.0845 73.9821 74.3047 73.7469 73.3834 72.7577 72.3300 71.9061 71.7659 70.5329 70.4477 69.7958 70.0900 70.4032 70.2162 70.1465 69.6726 68.8513 68.5871 67.8358 67.1604 67.4936 66.8578 67.3327 67.1109 66.9141 67.1045 67.5895 67.5562 67.2623 67.3109 66.6376"
internal_bleeding_027_internalbleeding16_14_recovery_4235,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4235,4270,recovery,"66.7036 66.9606 67.0836 66.8659 66.5821 66.2940 65.2182 65.1230 64.9014 64.8415 64.7841 64.3526 64.1041 63.9675 64.2010 64.1260 64.3090 64.1615 63.7467 62.9807 62.7337 62.0771 62.0191 62.5046 62.5373 62.7584 63.2634 62.8457 63.6826 62.8615 62.5412 61.5043 60.5956 60.5558 60.9398 61.4570"
internal_bleeding_027_internalbleeding16_15_recovery_4343,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,4343,4378,recovery,"95.5738 95.3579 95.0262 95.6360 95.8565 96.3947 96.1427 95.6824 95.3723 94.9781 93.9714 93.4526 92.0294 91.1891 90.2942 88.6745 87.5203 86.5684 85.1629 84.0848 82.9336 81.7862 80.5391 79.8536 78.4602 77.9253 77.2173 76.4233 76.1473 74.2719 73.4715 73.0040 72.3035 70.7446 70.5077 70.1599"
internal_bleeding_028_internalbleeding17_00_normal_320,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,320,355,normal,"93.0004 92.6857 92.2968 91.8242 90.7121 89.7525 88.3987 86.5423 85.5051 84.3218 83.2547 82.7052 81.3024 80.1863 79.2804 78.2275 77.7193 76.5238 75.8915 75.0079 74.4643 74.0521 73.0643 72.6197 71.9080 71.8184 70.7025 69.8046 68.9918 67.8642 67.4258 67.2061 67.1026 66.4061 66.2222 66.1396"
internal_bleeding_028_internalbleeding17_01_normal_356,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,356,391,normal,"66.4022 65.3447 65.2939 64.5653 64.4611 64.4642 64.4616 64.8693 64.8999 65.1675 64.2037 63.8732 63.9845 64.1746 64.1677 63.8134 64.3016 63.7925 63.0495 63.2970 63.4952 63.5322 63.3969 63.7742 63.2150 63.6582 63.3547 63.0243 63.1990 62.9485 62.9414 62.3449 62.4789 62.2394 62.2878 62.5060"
internal_bleeding_028_internalbleeding17_02_normal_720,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,720,755,normal,"73.4288 73.4098 73.2484 73.4891 73.4233 73.4316 72.7557 72.2927 72.0761 71.4799 70.9597 71.4612 71.6960 70.6301 70.3498 69.9142 69.5334 69.0913 68.8231 68.7549 68.4967 67.9810 68.3970 67.5307 66.5683 66.3704 66.8953 66.6727 66.7056 67.2468 67.2049 66.5027 66.3239 65.9081 65.7500 65.4568"
internal_bleeding_028_internalbleeding17_03_normal_756,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,756,791,normal,"65.5336 64.8502 64.8232 64.0552 63.8795 63.5943 63.7289 63.4003 63.0379 62.8574 62.8450 63.1988 63.1339 63.8343 63.6227 63.2717 62.7224 63.0437 62.9714 62.6381 63.2065 63.6661 63.0151 63.5103 63.2920 63.6771 63.2360 62.7256 62.9335 62.7301 62.7483 61.8976 61.9230 61.2747 60.7951 60.4083"
internal_bleeding_028_internalbleeding17_04_normal_late_1120,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,1120,1155,normal_late,"63.1401 62.3370 61.8380 61.5188 62.6225 63.1932 63.3634 63.4674 63.0423 63.1195 63.2385 62.8216 62.9215 62.5063 62.6107 61.8238 61.8420 61.6694 60.6946 60.8798 60.5371 60.3443 59.9263 60.0434 59.9267 60.0464 59.9189 59.4983 59.6075 59.5557 59.1018 59.6865 59.9304 60.6616 60.2229 60.0488"
internal_bleeding_028_internalbleeding17_05_normal_late_1528,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,1528,1563,normal_late,"61.7971 62.1618 61.4762 61.0629 60.7912 61.1827 60.7409 60.9779 60.4681 60.3555 60.0788 59.9100 59.7429 59.3359 59.6615 59.7043 59.5282 59.9068 60.1312 60.6465 61.1856 61.6745 62.6149 64.2043 65.5805 65.9972 66.9901 68.2536 69.2052 69.8770 70.7111 72.0669 73.3129 74.6331 76.0666 77.1700"
internal_bleeding_028_internalbleeding17_06_pre_anomaly_2982,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,2982,3017,pre_anomaly,"65.5214 65.3472 65.5096 64.5230 64.0648 63.5503 63.2312 63.2922 62.7482 62.8703 63.3757 62.8077 62.6709 62.6693 63.1925 62.7146 62.7811 62.5565 62.7657 62.0055 62.1197 61.9905 61.8719 61.4235 61.0655 60.8992 60.5263 60.0784 59.8579 59.6988 59.6681 59.6741 59.6296 60.0555 60.3001 60.4940"
internal_bleeding_028_internalbleeding17_07_pre_anomaly_3054,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3054,3089,pre_anomaly,"97.0466 97.5684 98.3572 99.6035 100.6187 101.1159 102.1399 102.2819 102.7156 103.0669 102.8912 103.6625 103.0308 102.6956 102.8828 102.2391 101.3414 100.5890 99.4098 98.5967 96.8379 95.6075 94.9944 93.6097 92.3423 90.7884 89.3317 87.7979 86.7884 85.5520 84.0183 82.4192 81.6158 81.1779 80.6340 80.4361"
internal_bleeding_028_internalbleeding17_08_pre_anomaly_3126,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3126,3161,pre_anomaly,"64.3251 63.2955 63.2469 62.2821 63.1212 62.6687 62.8466 62.5643 62.8864 62.4588 62.7360 62.8431 62.3103 61.7494 61.3261 60.9061 60.8410 61.4180 61.4531 62.2757 62.6280 63.0529 62.6403 62.5372 62.3803 63.5750 62.8433 62.8635 62.9117 62.8090 63.1357 63.7928 63.5253 64.0002 64.3242 63.8940"
internal_bleeding_028_internalbleeding17_09_pre_anomaly_3162,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3162,3197,pre_anomaly,"64.0336 63.5916 63.2323 62.9664 62.7898 62.8758 62.9348 62.0877 62.4641 62.4022 61.9992 62.1528 61.6577 61.1432 60.7390 60.2969 60.5791 60.3926 61.1260 59.6849 59.9570 59.5104 59.3095 58.5654 58.7506 58.0784 57.6917 57.9493 57.9619 58.4324 58.8498 58.0775 57.8776 57.2803 56.7072 56.1718"
internal_bleeding_028_internalbleeding17_10_anomaly_start_3198,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3198,3233,anomaly_start,"61.1642 61.0998 60.9453 58.9725 53.3285 52.8145 58.6240 65.5393 56.4259 58.3280 67.9618 57.4716 66.3212 68.3100 60.9468 72.9918 64.1328 69.0639 75.1211 66.8941 78.5260 76.0083 71.3346 82.2783 80.8900 74.4853 80.2728 88.1427 86.9638 79.4727 79.4596 86.2114 91.1522 89.7454 83.9191 82.5169"
internal_bleeding_028_internalbleeding17_11_anomaly_start_3235,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3235,3270,anomaly_start,"95.7697 92.4037 86.8979 86.6851 92.9912 98.8486 97.7373 92.1545 89.5093 87.8330 88.8114 91.4370 94.5282 92.4161 93.9643 90.9613 88.5972 89.6701 94.5672 96.2790 87.9629 85.1741 94.9889 82.8948 84.8864 90.7024 80.6897 82.4856 88.6243 79.0203 75.5404 84.7140 83.2857 73.7526 77.7768 83.9813"
internal_bleeding_028_internalbleeding17_12_anomaly_3273,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3273,3308,anomaly,"71.8124 78.7278 78.9504 70.4196 67.6319 66.3135 68.1959 75.3766 76.7092 75.3836 70.9381 64.7853 62.5614 62.7029 66.9595 70.1696 72.9256 71.5866 68.8609 65.2156 64.4128 60.7871 61.3773 64.9273 66.7837 69.3273 71.3550 70.8528 69.7598 66.5239 67.1730 63.9211 61.7834 58.8621 57.8758 58.1798"
internal_bleeding_028_internalbleeding17_13_recovery_3309,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3309,3344,recovery,"64.2124 63.4945 63.1012 63.0185 63.0590 63.1938 63.0160 62.5750 61.9417 60.9886 61.3681 60.8111 60.5953 60.0390 60.0065 59.8435 60.2550 60.3834 60.7784 60.6436 59.9160 59.3819 58.9073 58.5962 58.5724 58.4964 58.4723 58.3033 58.5602 58.6181 58.5113 58.4466 58.1544 58.6204 58.8477 58.9490"
internal_bleeding_028_internalbleeding17_14_recovery_3345,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3345,3380,recovery,"58.5330 58.5787 58.7734 57.9590 57.6814 57.2864 57.4029 57.5661 56.7365 56.7813 56.3381 56.9389 56.7367 56.8777 56.3960 56.4466 56.7101 57.1993 57.6465 57.4884 56.7072 57.2463 57.3390 57.3031 57.2481 57.3439 57.5248 57.7595 57.2042 57.5120 57.6502 57.1480 57.8682 57.6609 57.9358 57.9851"
internal_bleeding_028_internalbleeding17_15_recovery_3453,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,3453,3488,recovery,"74.2324 73.8401 73.0131 72.4986 71.7711 71.1719 70.8740 70.4435 69.9646 69.1509 68.2254 67.9080 67.7629 66.9876 66.1477 66.0672 65.4741 64.8233 64.3294 64.6648 64.1085 63.4569 63.1954 62.8917 62.9619 63.1487 62.4715 62.3091 62.4412 62.6805 62.9399 62.7543 62.6738 63.2159 63.1460 62.7456"
internal_bleeding_029_internalbleeding18_00_normal_460,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,460,495,normal,"67.3711 68.5930 70.6681 71.5956 73.0645 74.2748 75.8112 76.7909 77.2556 78.4324 79.2373 79.8895 80.9842 81.6559 82.2822 82.9671 84.2075 84.6457 85.6500 86.7480 87.6977 88.5703 89.0714 89.5786 90.0607 90.3193 91.5271 91.6474 91.8616 92.7532 93.4604 93.7266 93.1983 92.7896 92.2833 93.4530"
internal_bleeding_029_internalbleeding18_01_normal_496,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,496,531,normal,"93.9398 93.7312 93.5659 93.0421 92.8485 92.9457 91.9255 90.8488 90.4347 90.1578 88.8220 88.0138 86.7338 85.4069 84.5888 83.4977 81.9763 80.1422 78.9689 77.6938 77.0720 75.5043 75.3709 74.5154 73.8519 72.8911 72.1873 71.1760 71.0491 70.8844 70.9267 70.2263 70.1313 69.7621 69.2846 69.0953"
internal_bleeding_029_internalbleeding18_02_normal_1035,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,1035,1070,normal,"83.9334 84.3482 85.2563 86.5835 87.3173 88.0075 88.4159 88.0031 87.9088 88.3277 89.0053 89.7924 89.8010 90.5802 90.3955 90.3517 90.5907 89.8096 89.9721 89.0369 88.2774 87.7775 87.3361 86.1555 84.7475 83.0803 81.7075 80.8688 80.5655 79.5982 78.0334 77.2896 77.1160 76.5228 75.8246 75.0245"
internal_bleeding_029_internalbleeding18_03_normal_1071,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,1071,1106,normal,"74.8811 74.3269 73.5905 73.4485 72.6410 71.7065 70.1063 70.3347 68.9280 68.1829 67.6483 66.7750 67.2985 67.1680 66.7470 66.3895 66.0629 65.8074 65.4055 65.2965 64.8606 64.7269 64.7568 64.4740 64.1912 64.1448 63.5779 64.0561 62.9066 63.0737 62.7157 62.3450 62.0274 61.1845 61.0822 60.6409"
internal_bleeding_029_internalbleeding18_04_normal_late_1610,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,1610,1645,normal_late,"82.5062 81.4760 80.0473 79.8608 78.4763 77.4953 75.9538 74.9985 73.9642 73.5975 73.3210 72.4255 71.6716 70.8773 70.7168 70.4857 69.8064 69.3090 68.6713 68.7077 68.2721 68.5196 68.0377 68.7103 68.5619 68.4882 68.3918 68.3864 68.1645 67.5949 67.4856 67.3972 67.0571 67.4261 67.4693 67.4469"
internal_bleeding_029_internalbleeding18_05_normal_late_2228,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,2228,2263,normal_late,"59.7341 59.8428 60.2170 59.9457 59.6581 59.4372 60.0111 59.7364 59.8399 59.6278 59.1187 59.3063 59.0921 58.5677 58.8433 58.8243 58.7107 58.5568 57.8862 57.2280 57.3781 57.0609 57.6988 57.8944 58.3955 58.6972 59.0927 59.3044 58.9681 58.4993 58.6027 58.7036 57.9276 58.1251 58.5455 58.4581"
internal_bleeding_029_internalbleeding18_06_pre_anomaly_4269,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4269,4304,pre_anomaly,"65.1747 64.8301 64.0650 63.8056 63.5682 63.1475 62.8723 63.0594 63.1399 62.8098 63.2230 63.5312 62.9400 62.9617 62.8265 62.4489 62.5016 61.5969 61.3577 61.0109 61.6309 61.4259 61.5968 61.1866 61.3617 60.9189 60.4362 60.0656 59.7352 59.6071 59.3934 60.1004 59.5277 60.5657 61.0446 62.2216"
internal_bleeding_029_internalbleeding18_07_pre_anomaly_4341,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4341,4376,pre_anomaly,"91.2078 91.6265 92.2178 92.2641 92.8442 93.1854 93.5373 93.6328 93.0171 92.9384 92.4156 92.6875 91.8126 91.3179 90.4488 89.5509 88.7363 88.0270 86.8046 85.3311 84.2054 82.7694 81.8234 80.8194 80.7231 79.5156 78.3238 77.2490 76.2677 76.1630 75.2498 74.3397 73.8621 73.6059 73.0103 72.5112"
internal_bleeding_029_internalbleeding18_08_pre_anomaly_4413,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4413,4448,pre_anomaly,"62.1429 62.1040 62.0158 61.6824 61.8288 62.0169 61.9373 62.5243 61.5474 61.1043 61.5085 61.2448 61.1853 61.4658 61.8744 61.3490 61.8166 62.1014 62.1050 61.9849 61.3675 61.2140 61.8436 60.7015 61.0348 60.7750 60.8212 60.9161 60.8396 61.2595 61.3143 60.5346 60.0432 59.4607 59.8066 59.4951"
internal_bleeding_029_internalbleeding18_09_pre_anomaly_4449,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4449,4484,pre_anomaly,"59.6486 59.8092 59.3876 59.4109 59.4261 59.0157 58.9722 58.6106 58.2844 58.5714 58.2325 57.9739 58.1014 58.6738 59.1019 59.0431 58.7747 58.9550 59.2759 58.6816 58.1750 58.3885 58.0882 58.8858 58.9366 58.7483 58.8661 58.7768 58.2831 57.6895 57.4641 57.0193 57.0366 57.6959 58.2946 58.8541"
internal_bleeding_029_internalbleeding18_10_anomaly_start_4485,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4485,4520,anomaly_start,"60.2994 58.0873 62.9998 62.5115 61.8055 67.1702 63.4984 69.5219 65.8948 71.7177 68.7327 73.9483 73.3741 75.1411 77.7020 75.1608 80.5368 77.4496 77.4401 82.4527 79.6766 78.6365 81.4917 85.3036 84.3020 82.2963 82.7336 86.1953 88.1595 87.6496 84.4408 86.0426 89.1159 89.3171 87.2209 88.2335"
internal_bleeding_029_internalbleeding18_11_anomaly_start_4518,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4518,4553,anomaly_start,"89.3171 87.2209 88.2335 90.3766 93.0987 93.3499 91.4088 89.6585 89.7495 90.3462 92.2550 92.0317 93.2894 91.7571 90.6074 89.1070 89.8544 92.6642 91.2174 87.1464 89.4068 87.4103 84.1631 86.8240 80.7715 82.9600 81.1390 77.1291 79.6739 79.4843 74.0674 76.6881 77.2584 72.6177 72.2000 75.3432"
internal_bleeding_029_internalbleeding18_12_anomaly_4551,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4551,4586,anomaly,"72.6177 72.2000 75.3432 73.8196 69.2829 70.4976 73.5111 73.2055 70.6531 67.5882 68.3584 69.7602 70.8193 69.4384 68.5650 66.5590 64.4312 65.4436 66.8249 68.1632 67.9524 66.1496 64.6842 62.1278 61.2150 61.2309 62.4874 63.3038 64.6166 64.6453 65.0811 63.7142 62.4370 62.0834 60.2372 59.6251"
internal_bleeding_029_internalbleeding18_13_recovery_4587,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4587,4622,recovery,"62.0924 62.2670 62.3363 62.5152 62.3663 61.9279 62.2321 62.5109 62.8960 62.3155 62.0648 61.7152 61.9410 61.1764 61.8242 62.1914 62.3125 62.2308 62.4264 62.1784 61.9232 61.5020 61.4107 61.4004 61.9861 61.6516 61.4810 61.3874 61.7777 61.2436 61.0549 61.0258 60.7225 60.8706 60.7387 60.3976"
internal_bleeding_029_internalbleeding18_14_recovery_4623,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4623,4658,recovery,"60.4700 60.2928 60.2922 59.8130 59.1323 58.7475 58.7290 58.7755 58.7895 58.6702 58.9809 59.2340 59.5411 59.4441 59.4606 59.4158 59.1300 58.5805 58.6767 58.0569 58.6043 58.6005 58.8750 58.0212 58.5129 57.6967 57.6563 57.8551 57.8545 57.1362 57.0023 57.5638 57.6416 57.2698 57.4513 57.9411"
internal_bleeding_029_internalbleeding18_15_recovery_4731,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,4731,4766,recovery,"76.0489 75.3706 73.9866 73.2874 72.1061 72.0207 71.0801 70.2572 69.6299 68.4938 68.2273 67.5188 67.3307 66.9505 66.8025 66.5751 66.2456 66.2869 66.2880 66.4780 66.0513 66.1160 65.4671 65.9235 65.9955 65.9886 65.3730 64.7533 64.5434 64.5382 64.0382 64.3949 64.4159 63.7742 63.9253 63.9709"
internal_bleeding_030_internalbleeding19_00_normal_600,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,600,635,normal,"61.0960 61.2064 61.6177 61.4694 61.0483 61.1566 60.8477 60.7763 60.6076 60.3084 59.6469 60.0487 59.4497 59.5395 59.2017 59.2146 58.1621 57.5283 57.3114 57.4871 57.3434 56.7954 56.7444 56.5376 56.5764 56.4478 56.3754 56.3902 56.2755 56.2740 57.2191 57.6832 58.0825 57.9974 58.3452 59.6488"
internal_bleeding_030_internalbleeding19_01_normal_636,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,636,671,normal,"60.3564 62.2839 63.3815 64.6188 66.0606 67.3734 69.1166 70.5002 72.4740 73.9381 75.0530 76.6471 78.5642 79.2929 81.0267 81.9098 82.6765 83.7965 84.7176 85.7494 86.4894 86.9560 88.0502 88.5008 89.2924 90.1583 90.9780 92.3373 93.2068 94.0948 95.4896 97.2784 98.4834 99.3507 100.4742 101.8691"
internal_bleeding_030_internalbleeding19_02_normal_1350,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,1350,1385,normal,"53.9933 54.1419 54.3668 54.2662 54.8358 55.4591 55.3866 54.6812 54.2982 54.5848 55.0390 55.1615 54.6698 54.8261 54.8584 55.2013 55.7049 56.6068 57.4325 58.8904 60.1042 61.2071 62.8362 64.4451 65.3925 66.8729 67.5059 68.8931 70.5249 72.3650 73.8918 75.1944 76.8014 77.9674 78.6785 79.9813"
internal_bleeding_030_internalbleeding19_03_normal_1386,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,1386,1421,normal,"80.4602 81.2556 81.8623 82.5197 83.2931 84.3885 84.9735 86.4419 86.7640 87.6576 88.5907 89.5670 89.5988 90.7122 91.4992 91.8559 92.4176 92.9133 92.5293 92.7695 93.5237 93.4354 94.2304 95.0908 95.2343 94.7734 94.9010 94.9076 94.6287 94.8632 94.4601 93.8625 92.6597 92.0952 91.1661 90.0397"
internal_bleeding_030_internalbleeding19_04_normal_late_2100,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,2100,2135,normal_late,"60.0385 59.7446 59.5769 59.7047 60.3086 60.6813 61.3655 62.5604 63.9842 64.8031 65.7652 66.9956 69.1575 69.6794 70.8133 71.9348 73.4625 74.3216 76.0475 77.4988 78.2325 79.5767 80.5865 81.0389 81.5444 82.5106 83.3010 84.1471 84.8107 84.8636 85.3583 85.7754 86.8606 87.4313 88.6672 89.3258"
internal_bleeding_030_internalbleeding19_05_normal_late_2928,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,2928,2963,normal_late,"65.5597 65.2483 65.3186 65.6198 65.7243 65.7604 65.7722 65.5939 65.7656 65.4840 66.1204 65.4929 65.9848 66.1942 66.3359 66.5937 66.7864 66.5711 67.1702 66.8064 66.8990 66.1229 65.5062 64.8555 64.5281 64.7739 65.3675 65.0695 65.5180 65.4360 65.3596 65.3670 65.2713 65.6596 65.4673 66.0246"
internal_bleeding_030_internalbleeding19_06_pre_anomaly_3971,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,3971,4006,pre_anomaly,"101.5229 101.6368 102.7272 103.8425 104.1657 104.3865 104.4624 104.0549 103.1326 103.1091 103.0218 102.5524 102.6449 101.5454 100.7571 99.7184 98.2045 96.9990 95.8083 94.3689 92.5894 91.3062 89.7730 88.7545 88.4734 86.5874 85.5486 84.7036 83.3375 82.5160 82.1982 81.1273 80.1896 79.5096 78.9765 77.7962"
internal_bleeding_030_internalbleeding19_07_pre_anomaly_4043,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,4043,4078,pre_anomaly,"65.2983 64.5874 64.1108 63.3037 63.7866 63.3903 63.8576 64.1658 63.6126 63.4150 63.4478 63.2825 62.7817 62.7790 63.0790 62.8352 62.7066 63.4462 63.5370 63.9096 63.9817 63.7922 64.0586 64.5417 64.5940 64.8238 63.9762 64.0788 64.2382 63.9135 64.1777 64.6606 64.7017 64.4403 64.5769 64.7197"
